n_h,scaling_factor,learning_rate,num_iterations,cost,accuracy
9,0.03,1.3,10000,1.29101,23.125
9,0.03,1.3,15000,1.256849,41.875
9,0.03,1.3,20000,1.283047,45
9,0.03,1.3,30000,1.262716,23.125
9,0.03,1.3,50000,1.21565,49.062
9,0.03,1.5,500,1.376518,44.062
9,0.03,1.5,1000,1.389129,48.438
9,0.03,1.5,2000,1.348814,33.438
9,0.03,1.5,3000,1.331152,38.75
9,0.03,1.5,5000,1.325584,35.625
9,0.03,1.5,7000,1.27512,48.438
9,0.03,1.5,10000,1.295226,38.438
9,0.03,1.5,15000,1.286365,40.312
9,0.03,1.5,20000,1.235961,40.625
9,0.03,1.5,30000,1.235884,45.938
9,0.03,1.5,50000,1.216768,50.313
9,0.03,1.8,500,1.398018,36.562
9,0.03,1.8,1000,1.36511,38.438
9,0.03,1.8,2000,1.322086,46.562
9,0.03,1.8,3000,1.282322,18.438
9,0.03,1.8,5000,1.274159,28.75
9,0.03,1.8,7000,1.265508,42.188
9,0.03,1.8,10000,1.280237,29.688
9,0.03,1.8,15000,1.275407,45.938
9,0.03,1.8,20000,1.273649,38.125
9,0.03,1.8,30000,1.247909,30.938
9,0.03,1.8,50000,1.248468,48.438
9,0.1,0.03,500,1.721181,43.438
9,0.1,0.03,1000,1.638713,31.875
9,0.1,0.03,2000,1.600567,43.75
9,0.1,0.03,3000,1.577798,32.812
9,0.1,0.03,5000,1.519468,47.188
9,0.1,0.03,7000,1.50126,39.062
9,0.1,0.03,10000,1.465142,48.438
9,0.1,0.03,15000,1.430798,40.938
9,0.1,0.03,20000,1.393592,48.75
9,0.1,0.03,30000,1.411207,46.562
9,0.1,0.03,50000,1.359133,49.062
9,0.1,0.1,500,1.614767,44.375
9,0.1,0.1,1000,1.555388,30
9,0.1,0.1,2000,1.506831,43.438
9,0.1,0.1,3000,1.476322,20
9,0.1,0.1,5000,1.438134,40.312
9,0.1,0.1,7000,1.417588,43.125
9,0.1,0.1,10000,1.399866,35.312
9,0.1,0.1,15000,1.325107,48.438
9,0.1,0.1,20000,1.362809,25.312
9,0.1,0.1,30000,1.330141,38.125
9,0.1,0.1,50000,1.296455,46.562
9,0.1,0.3,500,1.50501,48.438
9,0.1,0.3,1000,1.4686,47.5
9,0.1,0.3,2000,1.395221,37.812
9,0.1,0.3,3000,1.394303,43.125
9,0.1,0.3,5000,1.36577,41.562
9,0.1,0.3,7000,1.314749,39.688
9,0.1,0.3,10000,1.342777,47.188
9,0.1,0.3,15000,1.293394,44.062
9,0.1,0.3,20000,1.297556,30.625
9,0.1,0.3,30000,1.328304,40.312
9,0.1,0.3,50000,1.303012,38.438
9,0.1,0.5,500,1.46626,44.062
9,0.1,0.5,1000,1.407457,34.062
9,0.1,0.5,2000,1.358506,49.062
9,0.1,0.5,3000,1.37837,53.125
9,0.1,0.5,5000,1.325066,34.688
9,0.1,0.5,7000,1.337382,40
9,0.1,0.5,10000,1.315333,35.312
9,0.1,0.5,15000,1.282607,10.625
9,0.1,0.5,20000,1.317082,32.812
9,0.1,0.5,30000,1.285341,39.375
9,0.1,0.5,50000,1.253921,44.688
9,0.1,0.7,500,1.439069,49.375
9,0.1,0.7,1000,1.394772,39.688
9,0.1,0.7,2000,1.343177,35
9,0.1,0.7,3000,1.351476,32.5
9,0.1,0.7,5000,1.356897,38.438
9,0.1,0.7,7000,1.347301,26.25
9,0.1,0.7,10000,1.32226,45.625
9,0.1,0.7,15000,1.251403,35.938
9,0.1,0.7,20000,1.30177,43.125
9,0.1,0.7,30000,1.27404,44.688
9,0.1,0.7,50000,1.242797,48.125
9,0.1,0.9,500,1.414735,50.313
9,0.1,0.9,1000,1.358064,46.875
9,0.1,0.9,2000,1.358838,42.188
9,0.1,0.9,3000,1.332504,50.625
9,0.1,0.9,5000,1.340735,41.875
9,0.1,0.9,7000,1.288975,46.25
9,0.1,0.9,10000,1.286379,50.625
9,0.1,0.9,15000,1.289822,21.562
9,0.1,0.9,20000,1.289231,46.875
9,0.1,0.9,30000,1.269891,19.688
9,0.1,0.9,50000,1.288072,36.562
9,0.1,1.1,500,1.387645,31.562
9,0.1,1.1,1000,1.373469,37.5
9,0.1,1.1,2000,1.339186,50.313
9,0.1,1.1,3000,1.323348,44.062
9,0.1,1.1,5000,1.321718,44.375
9,0.1,1.1,7000,1.279726,35
9,0.1,1.1,10000,1.243913,37.812
9,0.1,1.1,15000,1.290608,42.812
9,0.1,1.1,20000,1.291101,22.5
9,0.1,1.1,30000,1.287211,44.688
9,0.1,1.1,50000,1.227822,35.938
9,0.1,1.3,500,1.584747,44.062
9,0.1,1.3,1000,1.378091,40.312
9,0.1,1.3,2000,1.34498,34.688
9,0.1,1.3,3000,1.339354,45.625
9,0.1,1.3,5000,1.31866,44.688
9,0.1,1.3,7000,1.284973,41.875
9,0.1,1.3,10000,1.283659,38.75
9,0.1,1.3,15000,1.298604,45
9,0.1,1.3,20000,1.251351,49.688
9,0.1,1.3,30000,1.230071,48.438
9,0.1,1.3,50000,1.225916,43.438
9,0.1,1.5,500,1.384241,42.812
9,0.1,1.5,1000,1.334744,50.625
9,0.1,1.5,2000,1.320893,42.5
9,0.1,1.5,3000,1.333257,43.75
9,0.1,1.5,5000,1.302645,42.5
9,0.1,1.5,7000,1.321371,37.188
9,0.1,1.5,10000,1.301876,39.688
9,0.1,1.5,15000,1.269551,41.25
9,0.1,1.5,20000,1.281632,45.312
9,0.1,1.5,30000,1.231437,42.188
9,0.1,1.5,50000,1.234792,44.688
9,0.1,1.8,500,1.406938,41.875
9,0.1,1.8,1000,1.36207,10.312
9,0.1,1.8,2000,1.342807,42.188
9,0.1,1.8,3000,1.335643,42.188
9,0.1,1.8,5000,1.264473,49.688
9,0.1,1.8,7000,1.323645,41.875
9,0.1,1.8,10000,1.294539,38.75
9,0.1,1.8,15000,1.284292,19.062
9,0.1,1.8,20000,1.29531,30
9,0.1,1.8,30000,1.274299,11.875
9,0.1,1.8,50000,1.235201,38.125
9,0.3,0.03,500,1.726839,53.125
9,0.3,0.03,1000,1.626461,50
9,0.3,0.03,2000,1.595045,25.625
9,0.3,0.03,3000,1.560217,51.875
9,0.3,0.03,5000,1.516588,31.562
9,0.3,0.03,7000,1.490209,43.125
9,0.3,0.03,10000,1.453235,24.688
9,0.3,0.03,15000,1.426713,30.625
9,0.3,0.03,20000,1.419538,31.25
9,0.3,0.03,30000,1.388957,43.75
9,0.3,0.03,50000,1.388981,50
9,0.3,0.1,500,1.592052,30.625
9,0.3,0.1,1000,1.537612,36.562
9,0.3,0.1,2000,1.499586,41.562
9,0.3,0.1,3000,1.445359,31.25
9,0.3,0.1,5000,1.427433,39.375
9,0.3,0.1,7000,1.375844,47.812
9,0.3,0.1,10000,1.385266,41.562
9,0.3,0.1,15000,1.360553,20
9,0.3,0.1,20000,1.354923,24.062
9,0.3,0.1,30000,1.33921,21.25
9,0.3,0.1,50000,1.345909,5.938
9,0.3,0.3,500,1.513047,41.875
9,0.3,0.3,1000,1.486448,36.25
9,0.3,0.3,2000,1.441836,42.5
9,0.3,0.3,3000,1.374697,49.375
9,0.3,0.3,5000,1.373445,42.812
9,0.3,0.3,7000,1.368032,41.25
9,0.3,0.3,10000,1.343669,23.75
9,0.3,0.3,15000,1.319411,37.188
9,0.3,0.3,20000,1.307708,44.375
9,0.3,0.3,30000,1.29395,50
9,0.3,0.3,50000,1.298969,31.25
9,0.3,0.5,500,1.463849,54.375
9,0.3,0.5,1000,1.437403,32.188
9,0.3,0.5,2000,1.421766,37.812
9,0.3,0.5,3000,1.354585,40
9,0.3,0.5,5000,1.352488,40.938
9,0.3,0.5,7000,1.336768,36.875
9,0.3,0.5,10000,1.328586,47.812
9,0.3,0.5,15000,1.306809,32.812
9,0.3,0.5,20000,1.295369,45.938
9,0.3,0.5,30000,1.247282,37.812
9,0.3,0.5,50000,1.285038,36.562
9,0.3,0.7,500,1.418582,42.188
9,0.3,0.7,1000,1.388228,40.625
9,0.3,0.7,2000,1.370152,44.688
9,0.3,0.7,3000,1.320082,46.875
9,0.3,0.7,5000,1.310618,51.25
9,0.3,0.7,7000,1.30329,50.625
9,0.3,0.7,10000,1.303458,36.562
9,0.3,0.7,15000,1.279039,33.438
9,0.3,0.7,20000,1.312052,41.562
9,0.3,0.7,30000,1.264712,42.188
9,0.3,0.7,50000,1.235943,40.312
9,0.3,0.9,500,1.440206,40.938
9,0.3,0.9,1000,1.404467,26.562
9,0.3,0.9,2000,1.314901,46.875
9,0.3,0.9,3000,1.348011,41.875
9,0.3,0.9,5000,1.312965,31.25
9,0.3,0.9,7000,1.301079,36.875
9,0.3,0.9,10000,1.291687,34.375
9,0.3,0.9,15000,1.270662,40.938
9,0.3,0.9,20000,1.299039,34.062
9,0.3,0.9,30000,1.281806,46.875
9,0.3,0.9,50000,1.26892,36.25
9,0.3,1.1,500,1.446597,47.5
9,0.3,1.1,1000,1.377143,41.25
9,0.3,1.1,2000,1.339879,45.938
9,0.3,1.1,3000,1.319736,42.188
9,0.3,1.1,5000,1.282852,36.25
9,0.3,1.1,7000,1.277867,45
9,0.3,1.1,10000,1.305876,32.188
9,0.3,1.1,15000,1.288692,45.625
9,0.3,1.1,20000,1.286532,44.062
9,0.3,1.1,30000,1.27201,45.938
9,0.3,1.1,50000,1.205926,42.188
9,0.3,1.3,500,1.408884,28.75
9,0.3,1.3,1000,1.355896,38.438
9,0.3,1.3,2000,1.3393,47.188
9,0.3,1.3,3000,1.310476,21.875
9,0.3,1.3,5000,1.295525,45.312
9,0.3,1.3,7000,1.302748,49.375
9,0.3,1.3,10000,1.303277,39.688
9,0.3,1.3,15000,1.220336,43.125
9,0.3,1.3,20000,1.265758,52.812
9,0.3,1.3,30000,1.279505,48.438
9,0.3,1.3,50000,1.235507,41.875
9,0.3,1.5,500,1.386429,38.75
9,0.3,1.5,1000,1.381091,31.25
9,0.3,1.5,2000,1.340267,42.188
9,0.3,1.5,3000,1.306937,36.25
9,0.3,1.5,5000,1.326803,41.562
9,0.3,1.5,7000,1.329271,45.312
9,0.3,1.5,10000,1.304316,33.75
9,0.3,1.5,15000,1.228284,43.75
9,0.3,1.5,20000,1.226252,43.75
9,0.3,1.5,30000,1.27718,38.75
9,0.3,1.5,50000,1.241542,9.375
9,0.3,1.8,500,1.394589,36.875
9,0.3,1.8,1000,1.34503,43.438
9,0.3,1.8,2000,1.342923,50.313
9,0.3,1.8,3000,1.316684,41.25
9,0.3,1.8,5000,1.321595,42.812
9,0.3,1.8,7000,1.304901,34.688
9,0.3,1.8,10000,1.302982,50.625
9,0.3,1.8,15000,1.257795,40.938
9,0.3,1.8,20000,1.259315,30.312
9,0.3,1.8,30000,1.242959,30.938
9,0.3,1.8,50000,1.2537,36.562
9,1,0.03,500,1.878372,18.125
9,1,0.03,1000,1.687049,47.188
9,1,0.03,2000,1.637858,36.875
9,1,0.03,3000,1.573395,36.562
9,1,0.03,5000,1.542694,43.75
9,1,0.03,7000,1.519508,30.938
9,1,0.03,10000,1.470926,44.062
9,1,0.03,15000,1.483668,49.688
9,1,0.03,20000,1.483391,42.812
9,1,0.03,30000,1.421396,39.375
9,1,0.03,50000,1.394309,39.375
9,1,0.1,500,1.638835,40.938
9,1,0.1,1000,1.611785,31.25
9,1,0.1,2000,1.516052,47.812
9,1,0.1,3000,1.499901,29.688
9,1,0.1,5000,1.464301,35.312
9,1,0.1,7000,1.436575,36.25
9,1,0.1,10000,1.437642,12.812
9,1,0.1,15000,1.368042,30.938
9,1,0.1,20000,1.386693,53.125
9,1,0.1,30000,1.342406,21.875
9,1,0.1,50000,1.337998,42.188
9,1,0.3,500,1.550666,49.062
9,1,0.3,1000,1.468651,47.5
9,1,0.3,2000,1.460862,40
9,1,0.3,3000,1.440799,42.812
9,1,0.3,5000,1.378404,41.562
9,1,0.3,7000,1.37432,24.688
9,1,0.3,10000,1.366292,40.312
9,1,0.3,15000,1.335399,52.5
9,1,0.3,20000,1.377113,46.875
9,1,0.3,30000,1.330909,25.938
9,1,0.3,50000,1.318872,49.375
9,1,0.5,500,1.49273,33.125
9,1,0.5,1000,1.477814,35.625
9,1,0.5,2000,1.453124,42.188
9,1,0.5,3000,1.39183,17.188
9,1,0.5,5000,1.428219,35.312
9,1,0.5,7000,1.337938,45.312
9,1,0.5,10000,1.362637,37.5
9,1,0.5,15000,1.314371,20.938
9,1,0.5,20000,1.345253,35
9,1,0.5,30000,1.321072,20.938
9,1,0.5,50000,1.289335,21.25
9,1,0.7,500,1.496214,30.625
9,1,0.7,1000,1.428696,41.25
9,1,0.7,2000,1.38338,38.438
9,1,0.7,3000,1.368557,23.75
9,1,0.7,5000,1.356046,30.938
9,1,0.7,7000,1.366656,27.187
9,1,0.7,10000,1.397902,38.125
9,1,0.7,15000,1.382807,40.312
9,1,0.7,20000,1.344188,36.25
9,1,0.7,30000,1.340847,43.125
9,1,0.7,50000,1.304423,43.75
9,1,0.9,500,1.507859,36.875
9,1,0.9,1000,1.440536,39.062
9,1,0.9,2000,1.415439,17.188
9,1,0.9,3000,1.381302,31.875
9,1,0.9,5000,1.315628,42.812
9,1,0.9,7000,1.32157,34.375
9,1,0.9,10000,1.274961,46.875
9,1,0.9,15000,1.311635,39.375
9,1,0.9,20000,1.340917,41.562
9,1,0.9,30000,1.315525,35
9,1,0.9,50000,1.262013,24.375
9,1,1.1,500,1.485655,42.812
9,1,1.1,1000,1.467905,42.188
9,1,1.1,2000,1.41611,43.125
9,1,1.1,3000,1.342618,37.5
9,1,1.1,5000,1.318283,40.938
9,1,1.1,7000,1.33204,39.688
9,1,1.1,10000,1.317011,34.062
9,1,1.1,15000,1.359932,15.313
9,1,1.1,20000,1.295233,30.625
9,1,1.1,30000,1.325507,45.625
9,1,1.1,50000,1.218684,36.562
9,1,1.3,500,1.461091,40.312
9,1,1.3,1000,1.363886,46.25
9,1,1.3,2000,1.352742,37.188
9,1,1.3,3000,1.424547,52.5
9,1,1.3,5000,1.373058,43.75
9,1,1.3,7000,1.348155,51.875
9,1,1.3,10000,1.329495,50
9,1,1.3,15000,1.301013,48.438
9,1,1.3,20000,1.318962,30.938
9,1,1.3,30000,1.316577,43.75
9,1,1.3,50000,1.320572,41.25
9,1,1.5,500,1.428755,28.75
9,1,1.5,1000,1.360476,40
9,1,1.5,2000,1.331502,37.812
9,1,1.5,3000,1.333757,40
9,1,1.5,5000,1.329317,42.812
9,1,1.5,7000,1.361351,35
9,1,1.5,10000,1.308214,34.688
9,1,1.5,15000,1.355768,52.188
9,1,1.5,20000,1.340172,41.25
9,1,1.5,30000,1.321805,45.938
9,1,1.5,50000,1.305226,16.562
9,1,1.8,500,1.43532,32.5
9,1,1.8,1000,1.410909,47.5
9,1,1.8,2000,1.355043,45.312
9,1,1.8,3000,1.368228,48.125
9,1,1.8,5000,1.409835,35
9,1,1.8,7000,1.328182,50.625
9,1,1.8,10000,1.339655,39.062
9,1,1.8,15000,1.270003,40.938
9,1,1.8,20000,1.354566,49.688
9,1,1.8,30000,1.329969,44.062
9,1,1.8,50000,1.296388,34.688
10,0.001,0.03,500,2.042019,43.75
10,0.001,0.03,1000,1.738685,44.375
10,0.001,0.03,2000,1.670424,39.688
10,0.001,0.03,3000,1.623493,40
10,0.001,0.03,5000,1.573289,32.188
10,0.001,0.03,7000,1.5237,33.125
10,0.001,0.03,10000,1.467188,41.562
10,0.001,0.03,15000,1.44479,47.812
10,0.001,0.03,20000,1.373522,47.188
10,0.001,0.03,30000,1.369133,46.875
10,0.001,0.03,50000,1.296023,36.562
10,0.001,0.1,500,1.684814,42.5
10,0.001,0.1,1000,1.611182,40.312
10,0.001,0.1,2000,1.54284,43.75
10,0.001,0.1,3000,1.438958,37.5
10,0.001,0.1,5000,1.389136,42.812
10,0.001,0.1,7000,1.34469,33.75
10,0.001,0.1,10000,1.338912,52.188
10,0.001,0.1,15000,1.346401,45.312
10,0.001,0.1,20000,1.302175,19.688
10,0.001,0.1,30000,1.287271,44.688
10,0.001,0.1,50000,1.254798,39.062
10,0.001,0.3,500,1.559638,32.812
10,0.001,0.3,1000,1.450699,42.812
10,0.001,0.3,2000,1.395778,47.5
10,0.001,0.3,3000,1.354323,51.875
10,0.001,0.3,5000,1.31278,35.625
10,0.001,0.3,7000,1.315489,45
10,0.001,0.3,10000,1.271825,40.625
10,0.001,0.3,15000,1.258141,43.125
10,0.001,0.3,20000,1.248364,33.75
10,0.001,0.3,30000,1.200534,33.75
10,0.001,0.3,50000,1.236238,47.5
10,0.001,0.5,500,1.522511,41.562
10,0.001,0.5,1000,1.394156,41.562
10,0.001,0.5,2000,1.34829,50
10,0.001,0.5,3000,1.315217,40.625
10,0.001,0.5,5000,1.299245,45.625
10,0.001,0.5,7000,1.28937,50
10,0.001,0.5,10000,1.288619,48.125
10,0.001,0.5,15000,1.279601,47.812
10,0.001,0.5,20000,1.236671,37.812
10,0.001,0.5,30000,1.239017,50.625
10,0.001,0.5,50000,1.225083,30.625
10,0.001,0.7,500,1.460371,37.188
10,0.001,0.7,1000,1.387,41.875
10,0.001,0.7,2000,1.330122,47.188
10,0.001,0.7,3000,1.325376,43.125
10,0.001,0.7,5000,1.288208,51.25
10,0.001,0.7,7000,1.238417,41.875
10,0.001,0.7,10000,1.268197,44.375
10,0.001,0.7,15000,1.258844,42.188
10,0.001,0.7,20000,1.209727,28.75
10,0.001,0.7,30000,1.21547,29.063
10,0.001,0.7,50000,1.237961,47.5
10,0.001,0.9,500,1.427215,42.188
10,0.001,0.9,1000,1.371867,48.438
10,0.001,0.9,2000,1.324275,46.25
10,0.001,0.9,3000,1.290072,39.688
10,0.001,0.9,5000,1.254548,44.688
10,0.001,0.9,7000,1.266406,32.5
10,0.001,0.9,10000,1.249033,45.938
10,0.001,0.9,15000,1.255431,40.625
10,0.001,0.9,20000,1.216833,42.5
10,0.001,0.9,30000,1.232887,43.125
10,0.001,0.9,50000,1.225189,43.75
10,0.001,1.1,500,1.405425,45.625
10,0.001,1.1,1000,1.341412,41.25
10,0.001,1.1,2000,1.300327,44.375
10,0.001,1.1,3000,1.282151,44.375
10,0.001,1.1,5000,1.250159,39.688
10,0.001,1.1,7000,1.237057,42.5
10,0.001,1.1,10000,1.270192,31.25
10,0.001,1.1,15000,1.235472,48.75
10,0.001,1.1,20000,1.220582,41.875
10,0.001,1.1,30000,1.224839,47.812
10,0.001,1.1,50000,1.15862,48.75
10,0.001,1.3,500,1.358387,36.562
10,0.001,1.3,1000,1.338441,46.25
10,0.001,1.3,2000,1.309527,20.312
10,0.001,1.3,3000,1.28561,50.938
10,0.001,1.3,5000,1.235355,43.125
10,0.001,1.3,7000,1.251232,48.438
10,0.001,1.3,10000,1.223381,44.688
10,0.001,1.3,15000,1.223089,34.062
10,0.001,1.3,20000,1.187256,37.812
10,0.001,1.3,30000,1.249798,44.375
10,0.001,1.3,50000,1.197252,49.375
10,0.001,1.5,500,1.387262,42.5
10,0.001,1.5,1000,1.319836,39.688
10,0.001,1.5,2000,1.30542,44.375
10,0.001,1.5,3000,1.302841,47.812
10,0.001,1.5,5000,1.27164,50.938
10,0.001,1.5,7000,1.25981,27.812
10,0.001,1.5,10000,1.236491,49.062
10,0.001,1.5,15000,1.194485,40.625
10,0.001,1.5,20000,1.219033,40.625
10,0.001,1.5,30000,1.215721,40.938
10,0.001,1.5,50000,1.198663,42.812
10,0.001,1.8,500,1.363659,48.125
10,0.001,1.8,1000,1.307172,33.75
10,0.001,1.8,2000,1.305073,45.625
10,0.001,1.8,3000,1.276083,40.625
10,0.001,1.8,5000,1.253579,51.25
10,0.001,1.8,7000,1.22892,49.688
10,0.001,1.8,10000,1.21579,46.875
10,0.001,1.8,15000,1.235766,40.312
10,0.001,1.8,20000,1.228333,43.75
10,0.001,1.8,30000,1.179387,41.25
10,0.001,1.8,50000,1.175865,42.188
10,0.003,0.03,500,1.89051,45
10,0.003,0.03,1000,1.729281,43.75
10,0.003,0.03,2000,1.638455,33.438
10,0.003,0.03,3000,1.598756,36.25
10,0.003,0.03,5000,1.554239,40.938
10,0.003,0.03,7000,1.491308,40.938
10,0.003,0.03,10000,1.478618,44.688
10,0.003,0.03,15000,1.416165,49.062
10,0.003,0.03,20000,1.376826,39.688
10,0.003,0.03,30000,1.343109,40
10,0.003,0.03,50000,1.314802,40.625
10,0.003,0.1,500,1.660638,42.5
10,0.003,0.1,1000,1.585791,34.375
10,0.003,0.1,2000,1.514065,44.062
10,0.003,0.1,3000,1.458247,43.125
10,0.003,0.1,5000,1.400783,37.5
10,0.003,0.1,7000,1.385716,48.125
10,0.003,0.1,10000,1.320645,45
10,0.003,0.1,15000,1.333478,51.875
10,0.003,0.1,20000,1.274777,46.875
10,0.003,0.1,30000,1.289748,40.312
10,0.003,0.1,50000,1.275947,38.438
10,0.003,0.3,500,1.555023,34.062
10,0.003,0.3,1000,1.459158,46.875
10,0.003,0.3,2000,1.38449,45
10,0.003,0.3,3000,1.359493,52.188
10,0.003,0.3,5000,1.354846,45.312
10,0.003,0.3,7000,1.290756,41.562
10,0.003,0.3,10000,1.30314,48.125
10,0.003,0.3,15000,1.279132,29.375
10,0.003,0.3,20000,1.237617,48.75
10,0.003,0.3,30000,1.219399,39.375
10,0.003,0.3,50000,1.224369,32.188
10,0.003,0.5,500,1.496702,41.562
10,0.003,0.5,1000,1.417182,41.25
10,0.003,0.5,2000,1.348671,35
10,0.003,0.5,3000,1.311068,47.812
10,0.003,0.5,5000,1.329182,40.625
10,0.003,0.5,7000,1.308418,47.188
10,0.003,0.5,10000,1.287122,36.562
10,0.003,0.5,15000,1.279037,34.062
10,0.003,0.5,20000,1.278279,43.438
10,0.003,0.5,30000,1.232189,42.188
10,0.003,0.5,50000,1.217223,41.562
10,0.003,0.7,500,1.443244,44.062
10,0.003,0.7,1000,1.387961,37.812
10,0.003,0.7,2000,1.320798,26.875
10,0.003,0.7,3000,1.319345,40.312
10,0.003,0.7,5000,1.264136,42.812
10,0.003,0.7,7000,1.283715,36.875
10,0.003,0.7,10000,1.245654,40.312
10,0.003,0.7,15000,1.277097,43.438
10,0.003,0.7,20000,1.232605,47.188
10,0.003,0.7,30000,1.214918,44.375
10,0.003,0.7,50000,1.217753,33.75
10,0.003,0.9,500,1.431214,49.062
10,0.003,0.9,1000,1.361644,37.812
10,0.003,0.9,2000,1.319798,41.875
10,0.003,0.9,3000,1.31771,41.562
10,0.003,0.9,5000,1.280378,41.562
10,0.003,0.9,7000,1.241949,39.062
10,0.003,0.9,10000,1.247558,42.5
10,0.003,0.9,15000,1.281858,49.375
10,0.003,0.9,20000,1.236101,22.5
10,0.003,0.9,30000,1.232038,45.312
10,0.003,0.9,50000,1.249456,41.875
10,0.003,1.1,500,1.405057,45
10,0.003,1.1,1000,1.3576,41.875
10,0.003,1.1,2000,1.285879,44.062
10,0.003,1.1,3000,1.325843,40.938
10,0.003,1.1,5000,1.252528,18.438
10,0.003,1.1,7000,1.300294,49.375
10,0.003,1.1,10000,1.259924,38.125
10,0.003,1.1,15000,1.202762,40.625
10,0.003,1.1,20000,1.193722,48.125
10,0.003,1.1,30000,1.217781,49.062
10,0.003,1.1,50000,1.201454,50.938
10,0.003,1.3,500,1.394058,35.625
10,0.003,1.3,1000,1.329261,40.938
10,0.003,1.3,2000,1.300613,46.25
10,0.003,1.3,3000,1.285126,40
10,0.003,1.3,5000,1.202812,32.812
10,0.003,1.3,7000,1.252262,48.438
10,0.003,1.3,10000,1.276544,46.562
10,0.003,1.3,15000,1.219344,38.438
10,0.003,1.3,20000,1.2142,45.625
10,0.003,1.3,30000,1.181629,45.625
10,0.003,1.3,50000,1.170389,37.812
10,0.003,1.5,500,1.386521,47.812
10,0.003,1.5,1000,1.318379,36.25
10,0.003,1.5,2000,1.308575,36.25
10,0.003,1.5,3000,1.287934,25.938
10,0.003,1.5,5000,1.27506,45.312
10,0.003,1.5,7000,1.265739,29.063
10,0.003,1.5,10000,1.219454,50
10,0.003,1.5,15000,1.256021,41.875
10,0.003,1.5,20000,1.217001,41.875
10,0.003,1.5,30000,1.236859,39.375
10,0.003,1.5,50000,1.21044,45.312
10,0.003,1.8,500,1.400323,48.125
10,0.003,1.8,1000,1.319355,42.188
10,0.003,1.8,2000,1.285825,37.812
10,0.003,1.8,3000,1.29181,36.25
10,0.003,1.8,5000,1.283021,28.75
10,0.003,1.8,7000,1.254404,33.438
10,0.003,1.8,10000,1.212709,49.062
10,0.003,1.8,15000,1.247455,50.938
10,0.003,1.8,20000,1.19852,38.438
10,0.003,1.8,30000,1.200622,43.75
10,0.003,1.8,50000,1.189159,42.812
10,0.01,0.03,500,1.798569,46.562
10,0.01,0.03,1000,1.697024,41.875
10,0.01,0.03,2000,1.621387,38.75
10,0.01,0.03,3000,1.581332,37.812
10,0.01,0.03,5000,1.540128,35
10,0.01,0.03,7000,1.496717,51.25
10,0.01,0.03,10000,1.435549,41.562
10,0.01,0.03,15000,1.404042,40.312
10,0.01,0.03,20000,1.406471,31.562
10,0.01,0.03,30000,1.376815,41.875
10,0.01,0.03,50000,1.354531,16.875
10,0.01,0.1,500,1.641887,41.562
10,0.01,0.1,1000,1.573027,41.562
10,0.01,0.1,2000,1.495621,39.062
10,0.01,0.1,3000,1.454302,43.75
10,0.01,0.1,5000,1.403955,46.875
10,0.01,0.1,7000,1.392231,42.812
10,0.01,0.1,10000,1.364254,35.625
10,0.01,0.1,15000,1.33715,48.75
10,0.01,0.1,20000,1.316744,13.75
10,0.01,0.1,30000,1.313811,54.062
10,0.01,0.1,50000,1.246087,48.438
10,0.01,0.3,500,1.527432,34.375
10,0.01,0.3,1000,1.461522,49.688
10,0.01,0.3,2000,1.383088,43.75
10,0.01,0.3,3000,1.354865,49.375
10,0.01,0.3,5000,1.28845,38.438
10,0.01,0.3,7000,1.267606,43.125
10,0.01,0.3,10000,1.270459,41.875
10,0.01,0.3,15000,1.277753,39.062
10,0.01,0.3,20000,1.269511,48.438
10,0.01,0.3,30000,1.265215,25
10,0.01,0.3,50000,1.240545,37.812
10,0.01,0.5,500,1.479426,42.812
10,0.01,0.5,1000,1.395924,45.312
10,0.01,0.5,2000,1.352555,23.438
10,0.01,0.5,3000,1.340101,28.75
10,0.01,0.5,5000,1.323541,45
10,0.01,0.5,7000,1.270623,34.688
10,0.01,0.5,10000,1.251421,44.375
10,0.01,0.5,15000,1.257989,47.5
10,0.01,0.5,20000,1.276633,41.562
10,0.01,0.5,30000,1.204596,36.562
10,0.01,0.5,50000,1.205864,49.375
10,0.01,0.7,500,1.447568,47.188
10,0.01,0.7,1000,1.345738,41.25
10,0.01,0.7,2000,1.359635,51.875
10,0.01,0.7,3000,1.307167,39.062
10,0.01,0.7,5000,1.293372,43.125
10,0.01,0.7,7000,1.291655,42.5
10,0.01,0.7,10000,1.248191,41.875
10,0.01,0.7,15000,1.252689,38.438
10,0.01,0.7,20000,1.247954,51.875
10,0.01,0.7,30000,1.2204,38.75
10,0.01,0.7,50000,1.187777,49.375
10,0.01,0.9,500,1.413728,51.25
10,0.01,0.9,1000,1.389156,41.875
10,0.01,0.9,2000,1.321405,46.875
10,0.01,0.9,3000,1.306067,35.938
10,0.01,0.9,5000,1.304549,37.5
10,0.01,0.9,7000,1.266144,43.438
10,0.01,0.9,10000,1.277253,44.688
10,0.01,0.9,15000,1.248549,37.812
10,0.01,0.9,20000,1.255224,47.812
10,0.01,0.9,30000,1.193681,45.938
10,0.01,0.9,50000,1.227336,45
10,0.01,1.1,500,1.405746,40.312
10,0.01,1.1,1000,1.327564,35.625
10,0.01,1.1,2000,1.319286,46.562
10,0.01,1.1,3000,1.301085,34.688
10,0.01,1.1,5000,1.284609,52.188
10,0.01,1.1,7000,1.252836,45
10,0.01,1.1,10000,1.253148,41.562
10,0.01,1.1,15000,1.249524,42.812
